frame,timestamp_sec,track_id,in_roi,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_w,bbox_h,bbox_aspect,center_x,center_y,center_speed,avg_keypoint_score,torso_angle_deg,shoulder_hip_height,flow_mean_mag,flow_max_mag,flow_mean_dx,flow_mean_dy,flow_downward_ratio,fall_score,raw_label,label,reason
27,0.9,1,0,1112.7823791503906,567.7226257324219,1567.7433471679688,1074.690673828125,454.9609680175781,506.9680480957031,0.897415467752896,1340.2628631591797,821.2066497802734,0.0,0.3375279903411865,80.2911148071289,160.290771484375,2.169949531555176,24.103178024291992,-1.0403105020523071,-1.373644471168518,0.044554262305741596,0.0,ignore,ignore,вне ROI
28,0.9333333333333333,1,0,1113.1688232421875,567.9951324462891,1567.6494140625,1074.6041564941406,454.4805908203125,506.60902404785156,0.8971032280257698,1340.4091186523438,821.2996444702148,0.17331670905588248,0.326918363571167,84.63455963134766,162.1396484375,0.008777267299592495,0.3860819935798645,-0.0005413839244283736,-0.0015699096256867051,0.0,0.0,ignore,ignore,вне ROI
29,0.9666666666666667,1,0,1105.8554992675781,563.9621429443359,1575.3978881835938,1076.1949768066406,469.5423889160156,512.2328338623047,0.9166581247351964,1340.626693725586,820.0785598754883,1.2403170965422015,0.3472440540790558,85.7280044555664,172.03363037109375,0.6568336486816406,12.80360221862793,-0.4528941214084625,-0.24663406610488892,0.023191797707889126,0.0,ignore,ignore,вне ROI
30,1.0,1,0,1109.5527648925781,559.4639739990234,1550.9335327148438,1076.6540222167969,441.3807678222656,517.1900482177734,0.8534208447035184,1330.243148803711,818.0589981079102,10.57812057398002,0.3217233717441559,88.3260269165039,149.9449462890625,2.738520383834839,33.50977325439453,-1.8871370553970337,-1.3975846767425537,0.06003379472767228,0.0,ignore,ignore,вне ROI
31,1.0333333333333334,1,0,1109.6079711914062,560.61328125,1549.5933837890625,1076.52978515625,439.98541259765625,515.91650390625,0.8528229069361355,1329.6006774902344,818.571533203125,0.8218647166457436,0.31085848808288574,93.3357162475586,151.8203125,0.1787315011024475,13.537956237792969,0.028227830305695534,0.08492416143417358,0.029664376321353065,0.0,ignore,ignore,вне ROI
32,1.0666666666666667,1,0,1116.1496887207031,529.5493927001953,1501.7496643066406,1078.4046020507812,385.5999755859375,548.8552093505859,0.7025531852784734,1308.9496765136719,803.9769973754883,25.287631707183596,0.3220680058002472,80.49759674072266,150.65240478515625,2.2623043060302734,27.944805145263672,-1.3162671327590942,-1.4340344667434692,0.042221360765477854,0.0,ignore,ignore,вне ROI
33,1.1,1,0,1080.9731140136719,521.5518951416016,1478.6628112792969,1077.2506713867188,397.689697265625,555.6987762451172,0.7156569606880062,1279.8179626464844,799.4012832641602,29.488877775668097,0.44701123237609863,86.02749633789062,153.43426513671875,2.477947473526001,38.13986587524414,-1.6304906606674194,-1.290343999862671,0.06796142876544886,0.0,ignore,ignore,вне ROI
34,1.1333333333333333,1,0,1080.0258178710938,522.2807006835938,1479.5592041015625,1077.0665588378906,399.53338623046875,554.7858581542969,0.7201578417295392,1279.7925109863281,799.6736297607422,0.27353318117774233,0.4567898213863373,86.0320816040039,155.32958984375,0.010988865979015827,0.29512855410575867,-0.00039367846329696476,-0.0004232673963997513,0.0,0.0,ignore,ignore,вне ROI
35,1.1666666666666667,1,0,1113.577880859375,526.9662780761719,1483.8191528320312,1073.8338317871094,370.24127197265625,546.8675537109375,0.6770218299847386,1298.6985168457031,800.4000549316406,18.91995642393599,0.34853115677833557,80.77031707763672,149.65185546875,0.22014693915843964,5.30097770690918,0.13738207519054413,-0.00011033603368559852,0.02613271406690054,0.0,ignore,ignore,вне ROI
36,1.2,1,0,1087.686767578125,518.6598815917969,1464.71484375,1077.1609497070312,377.028076171875,558.5010681152344,0.675071360998872,1276.2008056640625,797.9104156494141,22.635046104837585,0.4457049071788788,89.15996551513672,159.24053955078125,2.044555187225342,25.462318420410156,-1.1282089948654175,-1.1525906324386597,0.03323731021172623,0.0,ignore,ignore,вне ROI
37,1.2333333333333334,1,0,1081.3948059082031,511.84625244140625,1459.4679565429688,1054.8337097167969,378.0731506347656,542.9874572753906,0.696283395811509,1270.431381225586,783.3399810791016,15.671114252632076,0.4245023727416992,80.3470458984375,138.9173583984375,2.843977212905884,89.54610443115234,-1.5294939279556274,-1.8447389602661133,0.02799945433462929,0.0,ignore,ignore,вне ROI
38,1.2666666666666666,1,0,1081.6282653808594,511.5186309814453,1459.8033142089844,1055.2670288085938,378.175048828125,543.7483978271484,0.6954963919697702,1270.7157897949219,783.3928298950195,0.2892770845671086,0.43016692996025085,80.83058166503906,137.65966796875,0.18364359438419342,5.0277299880981445,-0.08300989866256714,0.022353971377015114,0.03517105634969355,0.0,ignore,ignore,вне ROI
39,1.3,1,0,1064.2650146484375,473.7593536376953,1432.3884887695312,1027.8431396484375,368.12347412109375,554.0837860107422,0.6643823252282586,1248.3267517089844,750.8012466430664,39.54086905067403,0.4407087564468384,79.38758087158203,131.18389892578125,2.269331932067871,26.35117530822754,-1.5675673484802246,-1.1727677583694458,0.04709327421126982,0.0,ignore,ignore,вне ROI
40,1.3333333333333333,1,0,1064.9939575195312,476.2719268798828,1431.9721069335938,1026.0392761230469,366.9781494140625,549.7673492431641,0.6675153588499974,1248.4830322265625,751.1556015014648,0.38728667140125456,0.4365805983543396,78.96578979492188,130.6422119140625,0.010235358029603958,0.3644198477268219,0.00021869342890568078,-0.0011663730256259441,0.0,0.0,ignore,ignore,вне ROI
41,1.3666666666666667,1,0,1061.619873046875,473.4383239746094,1431.656982421875,1025.6596069335938,370.037109375,552.2212829589844,0.6700884605392583,1246.638427734375,749.5489654541016,2.4461899193000964,0.44036665558815,76.74190521240234,133.71856689453125,0.22999419271945953,10.509458541870117,-0.1692129671573639,-0.05816440284252167,0.009266409266409266,0.0,ignore,ignore,вне ROI
42,1.4,1,0,1060.0404968261719,457.69212341308594,1416.2879333496094,1009.4082641601562,356.2474365234375,551.7161407470703,0.6457078381666491,1238.1642150878906,733.5501937866211,18.104501507802183,0.38747817277908325,76.76322174072266,136.3751220703125,1.963728427886963,34.822601318359375,-1.2151939868927002,-1.1030739545822144,0.028339688819103162,0.0,ignore,ignore,вне ROI
43,1.4333333333333333,1,0,1059.8142700195312,458.57899475097656,1413.7937622070312,1009.3932495117188,353.9794921875,550.8142547607422,0.6426476604917541,1236.8040161132812,733.9861221313477,1.4283468669284909,0.45703989267349243,77.65863800048828,133.13543701171875,1.8983192443847656,22.057048797607422,-1.3831757307052612,-1.1601654291152954,0.00783256291730868,0.0,ignore,ignore,вне ROI
44,1.4666666666666666,1,0,1033.4913940429688,460.0679168701172,1409.75830078125,1007.2066955566406,376.26690673828125,547.1387786865234,0.6876992115995837,1221.6248474121094,733.6373062133789,15.183176051250419,0.45631784200668335,78.36290740966797,133.1702880859375,0.1469908058643341,3.074422836303711,-0.10500670224428177,-0.04343096539378166,0.0028125439459991564,0.0,ignore,ignore,вне ROI
45,1.5,1,0,1032.1458435058594,426.4107971191406,1403.5121154785156,1040.6466064453125,371.36627197265625,614.2358093261719,0.604598863065395,1217.8289794921875,733.5287017822266,3.797421255004236,0.3850957155227661,84.97257232666016,149.7672119140625,1.8223850727081299,17.813573837280273,-1.1862766742706299,-1.2956042289733887,0.0024259113558877526,0.0,ignore,ignore,вне ROI
46,1.5333333333333334,1,0,1023.7966918945312,421.5193176269531,1404.4599609375,1043.8837280273438,380.66326904296875,622.3644104003906,0.6116404837450033,1214.1283264160156,732.7015228271484,3.7919728656603677,0.34326237440109253,84.76312255859375,157.2891845703125,0.01090090349316597,0.39205634593963623,-6.0977072280365974e-05,-5.953695290372707e-05,0.0,0.0,ignore,ignore,вне ROI
47,1.5666666666666667,1,0,1024.4477233886719,434.65269470214844,1398.5184631347656,1000.7079162597656,374.07073974609375,566.0552215576172,0.660837892664891,1211.4830932617188,717.680305480957,15.252351589250525,0.32562369108200073,91.68760681152344,148.5042724609375,2.087775707244873,20.654747009277344,-1.4023456573486328,-1.3880311250686646,0.010303886925795053,0.0,ignore,ignore,вне ROI
48,1.6,1,0,1025.7833862304688,437.8018798828125,1396.5443115234375,996.7643737792969,370.76092529296875,558.9624938964844,0.6633019734623391,1211.1638488769531,717.2831268310547,0.5095761544093591,0.31395187973976135,87.06775665283203,147.35107421875,0.007988985627889633,0.5670346021652222,0.00012432734365575016,-0.00058797060046345,0.0,0.0,ignore,ignore,вне ROI
49,1.6333333333333333,1,0,1008.6491088867188,432.95965576171875,1368.9985656738281,999.0261840820312,360.3494567871094,566.0665283203125,0.6365849926798768,1188.8238372802734,715.992919921875,22.377237363183998,0.35240438580513,98.8047103881836,149.4373779296875,2.0428318977355957,19.939952850341797,-1.2652755975723267,-1.5321249961853027,0.00415685119748724,0.0,ignore,ignore,вне ROI
50,1.6666666666666667,1,0,1011.25341796875,430.6595764160156,1366.5523681640625,1001.7667236328125,355.2989501953125,571.1071472167969,0.6221231023404408,1188.9028930664062,716.2131500244141,0.2339895625566298,0.35557204484939575,97.7123794555664,152.52764892578125,0.022115861997008324,2.001359224319458,-0.004035232588648796,0.0002562416484579444,0.0027056809461028356,0.0,ignore,ignore,вне ROI
