frame,timestamp_sec,track_id,in_roi,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_w,bbox_h,bbox_aspect,center_x,center_y,center_speed,avg_keypoint_score,torso_angle_deg,shoulder_hip_height,flow_mean_mag,flow_max_mag,flow_mean_dx,flow_mean_dy,flow_downward_ratio,fall_score,raw_label,label,reason
1,0.03333333333333333,1,1,989.5447998046875,348.9605255126953,1394.1810607910156,843.8233337402344,404.6362609863281,494.86280822753906,0.8176736143005425,1191.8629302978516,596.3919296264648,0.0,0.5247779488563538,86.5950698852539,145.82470703125,0.0,0.0,0.0,0.0,0.0,1.9834869362966856e-05,not_fall,not_fall,LSTM=0.00; мало кадров для решения
2,0.06666666666666667,1,1,1005.098876953125,347.3708038330078,1370.485107421875,824.590576171875,365.38623046875,477.2197723388672,0.765656101544121,1187.7919921875,585.9806900024414,11.178839278169646,0.4435122013092041,88.53687286376953,147.81689453125,0.3281809687614441,7.679673671722412,-0.2166937291622162,-0.19062493741512299,0.00023499742076001605,4.041964075440774e-05,not_fall,not_fall,LSTM=0.00; мало кадров для решения
3,0.1,1,1,1005.0942993164062,347.8970031738281,1365.7475280761719,815.0729370117188,360.6532287597656,467.1759338378906,0.7719858893350268,1185.420913696289,581.4849700927734,5.082667677280122,0.4298640489578247,87.87140655517578,148.262451171875,0.48250800371170044,11.695730209350586,-0.3258569538593292,-0.2784956693649292,0.0017083167741284914,0.0001583234334248118,not_fall,not_fall,LSTM=0.00; мало кадров для решения
4,0.13333333333333333,1,1,1009.0272216796875,344.3331527709961,1355.1047973632812,811.9785461425781,346.07757568359375,467.64539337158203,0.740042734492644,1182.0660095214844,578.1558494567871,4.726354433500722,0.4587799608707428,84.47686767578125,146.510009765625,0.32108405232429504,10.682116508483887,-0.18614889681339264,-0.21941238641738892,0.0,0.000133314333652379,not_fall,not_fall,LSTM=0.00; мало кадров для решения
5,0.16666666666666666,1,1,1013.4841918945312,343.4626235961914,1349.0437316894531,796.1439514160156,335.5595397949219,452.6813278198242,0.7412709983224246,1181.2639617919922,569.8032875061035,8.390981569541843,0.46487051248550415,84.30528259277344,144.00411987304688,0.5089318156242371,7.98947286605835,-0.3442654311656952,-0.32152825593948364,5.255965520866183e-05,0.00010327228301321156,not_fall,not_fall,LSTM=0.00; мало кадров для решения
6,0.2,1,1,1016.4537963867188,343.27386474609375,1344.8836669921875,796.8268432617188,328.42987060546875,453.552978515625,0.7241268080309923,1180.6687316894531,570.0503540039062,0.6444693393057357,0.4650270342826843,84.1414794921875,144.26339721679688,0.00755786569789052,0.6314834356307983,-0.000948539818637073,-0.000484702322864905,0.0,6.669262074865401e-05,not_fall,not_fall,LSTM=0.00; мало кадров для решения
7,0.23333333333333334,1,1,992.5894775390625,341.9150848388672,1378.1781921386719,816.9688110351562,385.5887145996094,475.05372619628906,0.8116739083113447,1185.3838348388672,579.4419479370117,10.50876940055104,0.49416956305503845,87.67632293701172,138.89007568359375,0.4177899956703186,7.42339563369751,-0.24774399399757385,-0.28845152258872986,0.0005905673274094326,5.804039574286435e-05,not_fall,not_fall,LSTM=0.00; мало кадров для решения
8,0.26666666666666666,1,1,990.3963317871094,340.05992889404297,1381.5558471679688,816.5586547851562,391.1595153808594,476.4987258911133,0.8209035913985736,1185.976089477539,578.3092918395996,1.2781531176010106,0.49895527958869934,86.0480728149414,144.9091796875,0.24974429607391357,4.3243513107299805,-0.05743563547730446,-0.20671504735946655,4.813246053138236e-05,0.07505071400664746,not_fall,not_fall,LSTM=0.00; резкое движение
9,0.3,1,1,1004.0278015136719,337.58811950683594,1359.45703125,797.3645324707031,355.4292297363281,459.7764129638672,0.7730479853133756,1181.742416381836,567.4763259887695,11.630870002133594,0.4096524715423584,95.84200286865234,141.53729248046875,0.37890705466270447,8.767230987548828,-0.06570743769407272,-0.343866229057312,0.0,0.07513094520181766,not_fall,not_fall,LSTM=0.00; резкое движение
10,0.3333333333333333,1,1,999.3181457519531,340.44190979003906,1370.2339782714844,794.132080078125,370.91583251953125,453.69017028808594,0.8175531603076295,1184.7760620117188,567.286994934082,3.03954800192005,0.4670952260494232,84.34870147705078,146.8275146484375,0.22859060764312744,3.868999719619751,0.02694559469819069,-0.21063487231731415,3.5622261538644215e-05,0.07530893756775185,not_fall,not_fall,LSTM=0.00; резкое движение
