frame,timestamp_sec,track_id,in_roi,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_w,bbox_h,bbox_aspect,center_x,center_y,center_speed,avg_keypoint_score,torso_angle_deg,shoulder_hip_height,flow_mean_mag,flow_max_mag,flow_mean_dx,flow_mean_dy,flow_downward_ratio,fall_score,raw_label,label,reason
3,0.1,1,1,1028.7073974609375,6.197113037109375,1351.4700927734375,468.7524719238281,322.7626953125,462.55535888671875,0.6977817662502653,1190.0887451171875,237.47479248046875,0.0,0.3829786777496338,106.20877838134766,103.19572448730469,4.502042770385742,33.454742431640625,-0.1687198430299759,-1.0519671440124512,0.24984908039654966,0.00011357369658071548,not_fall,not_fall,LSTM=0.00; мало кадров для решения
4,0.13333333333333333,1,1,1028.7540283203125,6.1941375732421875,1351.4150390625,467.8347473144531,322.6610107421875,461.64060974121094,0.6989441655123595,1190.0845336914062,237.01444244384766,0.46036929993664144,0.3577113449573517,107.07669830322266,102.74493408203125,0.012832156382501125,0.8750745058059692,-0.0008830176666378975,-0.001895678578875959,0.0,0.0001469195485697128,not_fall,not_fall,LSTM=0.00; мало кадров для решения
5,0.16666666666666666,2,0,516.3748626708984,14.62847900390625,1789.7003173828125,1078.5165710449219,1273.325454711914,1063.8880920410156,1.1968603316812236,1153.0375900268555,546.5725250244141,0.0,0.13756906986236572,79.51380920410156,522.2882690429688,0.23515455424785614,14.560293197631836,-0.04987553879618645,0.05723362788558006,0.07760620153208768,0.0,ignore,ignore,вне ROI
7,0.23333333333333334,2,0,430.6124267578125,9.270261526107788,1762.7360229492188,1077.8110656738281,1332.1235961914062,1068.5408041477203,1.2466754578024022,1096.6742248535156,543.540663599968,56.44485022887653,0.11667473614215851,79.2765121459961,529.2869873046875,0.9329022765159607,45.776283264160156,-0.5424689650535583,-0.00798872485756874,0.07968422117159255,0.0,ignore,ignore,вне ROI
9,0.3,1,1,1038.6943359375,3.3103179931640625,1165.193115234375,450.31695556640625,126.498779296875,447.0066375732422,0.282990829808759,1101.9437255859375,226.81363677978516,88.72912988236183,0.2704068124294281,90.62939453125,65.72731018066406,1.8856327533721924,12.787956237792969,1.3536956310272217,-0.13927151262760162,0.22078406306594225,0.0005456311191665009,not_fall,not_fall,LSTM=0.00; мало кадров для решения
10,0.3333333333333333,1,1,1038.4215087890625,3.201324462890625,1164.791748046875,451.34765625,126.3702392578125,448.1463317871094,0.28198432140206453,1101.6066284179688,227.2744903564453,0.5709820660695134,0.2816535234451294,89.65462493896484,65.4901123046875,0.23596978187561035,1.8200500011444092,-0.17239418625831604,0.10822352021932602,0.1328915916760405,0.0028135005268268287,not_fall,not_fall,LSTM=0.00; мало кадров для решения
15,0.5,2,0,539.3412322998047,15.282862186431885,1768.3053588867188,1079.9782104492188,1228.964126586914,1064.6953482627869,1.1542871194019555,1153.8232955932617,547.6305363178253,57.29522969030473,0.08292299509048462,82.49938201904297,473.2465515136719,0.16262827813625336,17.831756591796875,0.010833640582859516,0.007140489760786295,0.034320815044866435,0.0,ignore,ignore,вне ROI
16,0.5333333333333333,2,0,539.6850128173828,15.835149765014648,1768.7839965820312,1079.5755615234375,1229.0989837646484,1063.7404117584229,1.1554501175083483,1154.234504699707,547.7053556442261,0.4179603579606747,0.08528178930282593,80.83004760742188,472.9759521484375,0.011996842920780182,3.2707901000976562,-0.0009819301776587963,-0.004555364605039358,0.0015416898633891483,0.0,ignore,ignore,вне ROI
26,0.8666666666666667,2,0,461.99267578125,15.88198184967041,1786.909423828125,1075.7607421875,1324.916748046875,1059.8787603378296,1.250064439091662,1124.4510498046875,545.8213620185852,29.842982717300867,0.08190178126096725,91.47354125976562,496.74346923828125,0.3381305932998657,6.560176849365234,-0.19663135707378387,-0.1749667227268219,0.006407262370950516,0.0,ignore,ignore,вне ROI
27,0.9,2,0,457.1943054199219,14.956652641296387,1791.3715209960938,1076.8566284179688,1334.1772155761719,1061.8999757766724,1.2564057312463504,1124.2829132080078,545.9066405296326,0.18852676093722917,0.08259861171245575,93.42621612548828,497.65362548828125,0.004600892309099436,2.0153489112854004,-0.0007168111624196172,-0.000100175995612517,0.0,0.0,ignore,ignore,вне ROI
41,1.3666666666666667,3,1,1042.77197265625,133.4161376953125,1185.0732421875,510.6697998046875,142.30126953125,377.253662109375,0.3772031495614572,1113.922607421875,322.04296875,0.0,0.11845196038484573,90.0501480102539,99.84619140625,3.6336870193481445,14.32486343383789,2.5339879989624023,1.674909234046936,0.5522579923988374,0.17858320847153664,not_fall,not_fall,LSTM=0.24; мало кадров для решения
46,1.5333333333333334,3,1,1038.27587890625,131.71087646484375,1192.99560546875,517.8121337890625,154.7197265625,386.10125732421875,0.4007231875771335,1115.6357421875,324.7615051269531,3.2132959337742992,0.1279510110616684,93.83661651611328,80.51202392578125,0.04671823978424072,0.6342200636863708,-0.024121535941958427,0.021304305642843246,0.0,0.17227371409535408,not_fall,not_fall,LSTM=0.23; мало кадров для решения
61,2.033333333333333,4,0,532.6854400634766,0.0,1778.3155517578125,1068.9634094238281,1245.630111694336,1068.9634094238281,1.1652691763937282,1155.5004959106445,534.4817047119141,0.0,0.1243034079670906,94.51578521728516,394.47216796875,0.022983668372035027,5.284531116485596,0.012095540761947632,-0.0002957960241474211,0.001994883180993384,0.0,ignore,ignore,вне ROI
64,2.1333333333333333,4,0,598.8970184326172,0.0,1770.1171875,973.764404296875,1171.2201690673828,973.764404296875,1.2027757062172388,1184.5071029663086,486.8822021484375,55.74133024221894,0.08045666664838791,97.47337341308594,431.7225036621094,1.3461799621582031,89.72998046875,0.6933342218399048,0.24611978232860565,0.14252372092860136,0.0,ignore,ignore,вне ROI
65,2.1666666666666665,4,0,600.3977966308594,0.0,1769.3536376953125,969.1160888671875,1168.9558410644531,969.1160888671875,1.2062082700854353,1184.875717163086,484.55804443359375,2.3532074939396077,0.07018581032752991,86.74555969238281,424.020751953125,0.0801582932472229,9.029129981994629,-0.00041868985863402486,-0.07340889424085617,0.0007380197588017243,0.0,ignore,ignore,вне ROI
86,2.8666666666666667,5,0,967.9850463867188,169.63558959960938,1248.8387451171875,728.5922241210938,280.85369873046875,558.9566345214844,0.5024606228547659,1108.4118957519531,449.11390686035156,0.0,0.13068436086177826,109.13552856445312,170.52972412109375,6.340473651885986,32.07231903076172,1.0761370658874512,4.611505031585693,0.5410907887114127,0.0,ignore,ignore,вне ROI
87,2.9,5,0,968.0984497070312,169.5303497314453,1248.82177734375,728.33203125,280.72332763671875,558.8016815185547,0.5023666479919092,1108.4601135253906,448.93119049072266,0.1889714936323391,0.12567703425884247,111.52349853515625,173.484375,0.010917783714830875,0.13121585547924042,-0.0008599810535088181,-0.0012811317574232817,0.0,0.0,ignore,ignore,вне ROI
99,3.3,5,0,948.6157836914062,169.6754150390625,1326.027587890625,782.6004638671875,377.41180419921875,612.925048828125,0.615755229649705,1137.3216857910156,476.137939453125,39.66355433829746,0.286769837141037,108.31016540527344,151.08685302734375,4.891270160675049,40.51780319213867,3.6717240810394287,-0.616034746170044,0.15092968009658114,0.0,ignore,ignore,вне ROI
100,3.3333333333333335,5,0,945.804931640625,135.3672332763672,1328.0189208984375,783.8458251953125,382.2139892578125,648.4785919189453,0.5894010905229485,1136.9119262695312,459.60652923583984,16.536487735840616,0.32532021403312683,109.0380859375,151.074462890625,0.00924763921648264,0.15604299306869507,0.00015615772281307727,-0.00031993683660402894,0.0,0.0,ignore,ignore,вне ROI
101,3.3666666666666667,5,0,628.8177795410156,0.0,1738.2044677734375,1070.8385925292969,1109.3866882324219,1070.8385925292969,1.0359980448706796,1183.5111236572266,535.4192962646484,88.98910518564504,0.06482670456171036,90.0,0.0,0.8255313038825989,17.0498046875,-0.2666740417480469,-0.5757254958152771,0.008074164441851283,0.0,ignore,ignore,вне ROI
114,3.8,6,0,1051.3181762695312,0.0,1739.5713500976562,1033.3285217285156,688.253173828125,1033.3285217285156,0.6660545599543108,1395.4447631835938,516.6642608642578,0.0,0.10155738890171051,83.14513397216797,337.3884582519531,1.0917882919311523,24.299528121948242,0.002837215783074498,0.13941219449043274,0.09884269048819999,0.0,ignore,ignore,вне ROI
115,3.8333333333333335,6,0,1052.3483276367188,0.0,1739.9943237304688,1033.225341796875,687.64599609375,1033.225341796875,0.665533420713307,1396.1713256835938,516.6126708984375,0.728391783986881,0.10052996128797531,85.54557800292969,338.7076110839844,0.00443908479064703,1.0167900323867798,-0.0003233816532883793,0.00010017847671406344,0.0,0.0,ignore,ignore,вне ROI
116,3.8666666666666667,6,0,1050.8732299804688,0.0,1740.0862426757812,1038.2279663085938,689.2130126953125,1038.2279663085938,0.6638359156764005,1395.479736328125,519.1139831542969,2.5951606574372224,0.09722250699996948,85.4458236694336,341.49713134765625,1.344010353088379,16.493528366088867,-1.3174387216567993,0.04617355763912201,0.06052445391522717,0.0,ignore,ignore,вне ROI
